easting,northing,depth
356391.3592,5714374.7960,0.328564115
356391.3477,5714374.7280,0.331690301
356391.3364,5714374.6600,0.334809016
356391.3250,5714374.5920,0.337289166
356391.3190,5714374.5560,0.338917832
356391.3129,5714374.5200,0.339790254
356391.3067,5714374.4830,0.34
356391.3005,5714374.4470,0.34
356391.2945,5714374.4110,0.340211183
356391.2874,5714374.3680,0.341081601
356391.2814,5714374.3330,0.342743126
356391.2689,5714374.2590,0.345282795
356391.2628,5714374.2220,0.348796994
356391.2565,5714374.1850,0.353797395
356391.2500,5714374.1460,0.359958492
356391.2374,5714374.0560,0.366645436
356391.2310,5714374.0040,0.373048671
356391.2274,5714373.9750,0.378884455
356391.2206,5714373.9200,0.383903968
356391.2170,5714373.8900,0.388062961
356391.2133,5714373.8600,0.391012626
356391.2096,5714373.8300,0.392663576
356391.2060,5714373.8000,0.392940909
356391.2023,5714373.7710,0.393264118
356391.1987,5714373.7410,0.395301827
356391.1950,5714373.7110,0.403189837
356391.1914,5714373.6820,0.412550117
356391.1877,5714373.6520,0.419451333
356391.1841,5714373.6220,0.42608611
356391.1660,5714373.3790,0.432844452
356391.1624,5714373.3000,0.439818143
356391.1587,5714373.2210,0.44583478
356391.1546,5714373.1350,0.4332537
356391.1526,5714373.0920,0.426194469
356391.1506,5714373.0490,0.423612239
356391.1486,5714373.0070,0.423097866
356391.1466,5714372.9640,0.419890849
356391.1446,5714372.9210,0.414167254
356391.1423,5714372.8720,0.408215452
356391.1403,5714372.8290,0.402452695
356391.1383,5714372.7860,0.3968139
356391.1363,5714372.7430,0.391754063
356391.1342,5714372.6990,0.391532057
356391.1321,5714372.6540,0.390669585
356391.1322,5714372.5560,0.378656843
356391.1343,5714372.5010,0.367716805
356391.1354,5714372.4710,0.359478175
356391.1376,5714372.4140,0.350830601
356391.1388,5714372.3830,0.34046037
356391.1400,5714372.3520,0.324670549
356391.1412,5714372.3210,0.315177714
356391.1424,5714372.2890,0.321077631
356391.1436,5714372.2580,0.325993017
356391.1448,5714372.2270,0.330741679
356391.1460,5714372.1970,0.335459469
356391.1472,5714372.1660,0.337517599
356391.1484,5714372.1350,0.338422887
356391.1496,5714372.1040,0.338387443
356391.1508,5714372.0730,0.337534697
356391.1520,5714372.0420,0.336102828
356391.1532,5714372.0090,0.333864233
356391.1641,5714371.8910,0.330227569
356391.1739,5714371.8020,0.324831637
356391.1835,5714371.7140,0.318638363
356391.1932,5714371.6260,0.312732068
356391.1985,5714371.5780,0.307988216
356391.2037,5714371.5300,0.305365626
356391.2089,5714371.4830,0.305440821
356391.2140,5714371.4370,0.308305313
356391.2193,5714371.3880,0.313640342
356391.2246,5714371.3400,0.320330452
356391.2298,5714371.2920,0.327955145
356391.2351,5714371.2450,0.336423298
356391.2403,5714371.1970,0.344900738
356391.2456,5714371.1490,0.351922473
356391.2518,5714371.0930,0.35782825
356391.2762,5714370.9330,0.363349892
356391.2914,5714370.8600,0.368082931
356391.3063,5714370.7890,0.371346113
356391.3216,5714370.7160,0.372439498
356391.3297,5714370.6770,0.372702463
356391.3378,5714370.6380,0.372623243
356391.3458,5714370.6000,0.372164584
356391.3620,5714370.5230,0.371573127
356391.3702,5714370.4830,0.371181157
356391.3783,5714370.4450,0.370689771
356391.3865,5714370.4050,0.370158449
356391.3947,5714370.3660,0.37
356391.4040,5714370.3220,0.3701835
356391.4127,5714370.2810,0.370976045
356391.4309,5714370.1890,0.372377871
356391.4369,5714370.1570,0.373823931
356391.4422,5714370.1300,0.374305552
356391.4474,5714370.1020,0.373569236
356391.4527,5714370.0740,0.371770768
356391.4588,5714370.0420,0.368579634
356391.4641,5714370.0150,0.364065408
356391.4693,5714369.9880,0.359322832
356391.4745,5714369.9600,0.3552393
356391.4798,5714369.9320,0.352003179
356391.4850,5714369.9050,0.349930927
356391.4902,5714369.8770,0.348915257
356391.4955,5714369.8500,0.348690859
356391.5008,5714369.8220,0.34870935
356391.5060,5714369.7950,0.348896601
356391.5113,5714369.7670,0.349395036
356391.5166,5714369.7390,0.349294823
356391.5223,5714369.7090,0.346798351
356391.5275,5714369.6820,0.341957249
356391.5404,5714369.5910,0.335763729
356391.5483,5714369.5240,0.329215915
356391.5563,5714369.4570,0.321973273
356391.5605,5714369.4220,0.314490297
356391.5648,5714369.3860,0.308796918
356391.5691,5714369.3500,0.306147435
356391.5734,5714369.3140,0.306377707
356391.5776,5714369.2780,0.308271865
356391.5819,5714369.2420,0.311435862
356391.5861,5714369.2070,0.315944329
356391.5904,5714369.1710,0.320710146
356391.5947,5714369.1350,0.32437433
356391.5990,5714369.0990,0.326147771
356391.6033,5714369.0630,0.3261694
356391.6076,5714369.0270,0.324577791
356391.6122,5714368.9890,0.321543323
356391.6165,5714368.9530,0.31769864
356391.6195,5714368.8460,0.31470537
356391.6182,5714368.7760,0.313782202
356391.6175,5714368.7370,0.314685374
356391.6162,5714368.6620,0.316911846
356391.6155,5714368.6230,0.320609767
356391.6148,5714368.5830,0.325685828
356391.6141,5714368.5420,0.331627577
356391.6133,5714368.5020,0.337284231
356391.6126,5714368.4620,0.342711728
356391.6119,5714368.4230,0.348293582
356391.6112,5714368.3830,0.353894843
356391.6105,5714368.3430,0.359107031
356391.6098,5714368.3030,0.364186951
356391.6091,5714368.2620,0.368982569
356391.6083,5714368.2210,0.373496893
356391.6076,5714368.1790,0.378693911
356391.6068,5714368.1390,0.38508393
356391.6011,5714368.0220,0.391688008
356391.5958,5714367.9430,0.39833916
356391.5906,5714367.8630,0.405104071
356391.5854,5714367.7840,0.411985533
356391.5826,5714367.7410,0.417442971
356391.5797,5714367.6980,0.420841704
356391.5769,5714367.6550,0.423440843
356391.5741,5714367.6130,0.425721343
356391.5684,5714367.5280,0.427560657
356391.5656,5714367.4850,0.429285766
356391.5628,5714367.4420,0.431138629
356391.5600,5714367.3990,0.433387012
356391.5570,5714367.3540,0.435477138
356391.5541,5714367.3100,0.436116699
356391.5512,5714367.2670,0.434970581
356391.5425,5714367.1480,0.431943287
356391.5363,5714367.0690,0.42722563
356391.5301,5714366.9910,0.421609196
356391.5240,5714366.9130,0.416370836
356391.5207,5714366.8700,0.412187692
356391.5173,5714366.8280,0.408884426
356391.5141,5714366.7860,0.40636491
356391.5107,5714366.7440,0.404665359
356391.5074,5714366.7010,0.40340948
356391.5041,5714366.6590,0.402177883
356391.5008,5714366.6160,0.400932179
356391.4974,5714366.5740,0.398769243
356391.4941,5714366.5310,0.391460796
356391.4907,5714366.4880,0.380045302
356391.4872,5714366.4430,0.369441255
356391.4838,5714366.4010,0.359391088
356391.4755,5714366.2780,0.349201069
356391.4652,5714366.1120,0.338522242
356391.4599,5714366.0290,0.326088407
356391.4571,5714365.9840,0.314062042
356391.4544,5714365.9400,0.304688833
356391.4516,5714365.8960,0.29565872
356391.4488,5714365.8510,0.287132747
356391.4460,5714365.8060,0.283018339
356391.4432,5714365.7610,0.281913087
356391.4404,5714365.7160,0.282624257
356391.4376,5714365.6710,0.284362676
356391.4348,5714365.6260,0.286955199
356391.4315,5714365.5730,0.29026418
356391.4230,5714365.4160,0.294373907
356391.4196,5714365.3420,0.299129253
356391.4162,5714365.2680,0.304080417
356391.4128,5714365.1930,0.308832341
356391.4110,5714365.1530,0.313015886
356391.4074,5714365.0730,0.316329195
356391.4056,5714365.0320,0.318665575
356391.4037,5714364.9920,0.319780978
356391.4019,5714364.9520,0.319834377
356391.4001,5714364.9120,0.319079229
356391.3980,5714364.8660,0.317920547
356391.3962,5714364.8260,0.317179903
356391.3944,5714364.7860,0.316978334
356391.3926,5714364.7460,0.316978295
356391.3907,5714364.7040,0.317181212
356391.3888,5714364.6620,0.317932533
356391.3858,5714364.5410,0.319292013
356391.3847,5714364.4620,0.320900134
356391.3840,5714364.4200,0.322732425
356391.3829,5714364.3360,0.325269286
356391.3822,5714364.2910,0.328605425
356391.3816,5714364.2450,0.332793596
356391.3809,5714364.2000,0.337732254
356391.3803,5714364.1550,0.343574101
356391.3797,5714364.1100,0.349952336
356391.3790,5714364.0660,0.356642591
356391.3778,5714363.9760,0.363070716
356391.3771,5714363.9310,0.36906586
356391.3765,5714363.8860,0.374264334
356391.3758,5714363.8390,0.378989925
356391.3752,5714363.7920,0.384686303
356391.3745,5714363.7470,0.391769369
356391.3744,5714363.6240,0.400300973
356391.3750,5714363.5450,0.410450399
356391.3755,5714363.4670,0.422965718
356391.3761,5714363.3870,0.43723694
356391.3764,5714363.3450,0.450883928
356391.3767,5714363.3020,0.462487741
356391.3770,5714363.2590,0.471783723
356391.3773,5714363.2170,0.478654302
356391.3779,5714363.1310,0.48307765
356391.3782,5714363.0890,0.482598011
356391.3785,5714363.0470,0.477810058
356391.3788,5714363.0040,0.467866192
356391.3791,5714362.9590,0.455338064
356391.3794,5714362.9150,0.441525763
356391.3797,5714362.8720,0.427163881
356391.3793,5714362.7530,0.412225329
356391.3787,5714362.6800,0.397201971
356391.3783,5714362.6380,0.384897544
356391.3776,5714362.5600,0.375343564
356391.3772,5714362.5180,0.368525792
356391.3768,5714362.4750,0.364912328
356391.3764,5714362.4330,0.363749001
356391.3760,5714362.3900,0.364295852
356391.3756,5714362.3490,0.365739594
356391.3752,5714362.3060,0.367031904
356391.3748,5714362.2640,0.367992178
356391.3744,5714362.2220,0.368838392
356391.3741,5714362.1800,0.369894276
356391.3736,5714362.1310,0.371314754
356391.3732,5714362.0870,0.3736047
356391.3725,5714362.0070,0.377599126
356391.3690,5714361.8680,0.383284601
356391.3658,5714361.7690,0.390348235
356391.3626,5714361.6690,0.398538539
356391.3594,5714361.5680,0.40771289
356391.3577,5714361.5160,0.417895585
356391.3560,5714361.4630,0.428449853
356391.3525,5714361.3560,0.438289021
356391.3508,5714361.3020,0.447404668
356391.3491,5714361.2480,0.45528075
356391.3473,5714361.1940,0.460582981
356391.3453,5714361.1310,0.46319284
356391.3419,5714361.0240,0.463666371
356391.3401,5714360.9680,0.461639957
356391.3385,5714360.9180,0.457322592
356391.3336,5714360.8010,0.450011572
356391.3303,5714360.7340,0.440467119
356391.3270,5714360.6670,0.431358206
356391.3237,5714360.6000,0.423396329
356391.3220,5714360.5640,0.417061149
356391.3202,5714360.5290,0.413103884
356391.3185,5714360.4930,0.411634065
356391.3167,5714360.4570,0.411301692
356391.3149,5714360.4210,0.411297801
356391.3132,5714360.3850,0.411327041
356391.3114,5714360.3500,0.411100138
356391.3097,5714360.3140,0.40980795
356391.3076,5714360.2720,0.405825579
356391.3058,5714360.2350,0.401612665
356391.3024,5714360.1650,0.395382676
356391.2988,5714360.0410,0.385785865
356391.2968,5714359.9490,0.376591749
356391.2948,5714359.8580,0.368419147
356391.2929,5714359.7680,0.360397603
356391.2918,5714359.7190,0.352206923
356391.2908,5714359.6690,0.343899456
356391.2897,5714359.6200,0.342823764
356391.2884,5714359.5620,0.346808916
356391.2874,5714359.5130,0.351461428
356391.2863,5714359.4640,0.356155909
356391.2853,5714359.4160,0.361935719
356391.2831,5714359.3170,0.368098034
356391.2821,5714359.2660,0.374073145
356391.2812,5714359.0940,0.379628098
356391.2823,5714359.0130,0.38412259
356391.2835,5714358.9320,0.387164715
356391.2846,5714358.8510,0.388539738
356391.2852,5714358.8080,0.388133161
356391.2858,5714358.7660,0.386069004
356391.2864,5714358.7220,0.38320545
356391.2870,5714358.6780,0.379963681
356391.2877,5714358.6340,0.376962474
356391.2884,5714358.5840,0.374695689
356391.2890,5714358.5400,0.373855596
356391.2901,5714358.4590,0.374093464
356391.2908,5714358.4100,0.375236289
356391.2914,5714358.3640,0.376609628
356391.2921,5714358.3190,0.375703263
356391.2927,5714358.2740,0.373362863
356391.2955,5714358.1480,0.370091017
356391.2977,5714358.0680,0.365499805
356391.2989,5714358.0220,0.359460187
356391.3012,5714357.9360,0.352507494
356391.3024,5714357.8900,0.347346514
356391.3037,5714357.8440,0.343754725
356391.3049,5714357.7970,0.342149076
356391.3061,5714357.7510,0.34312046
356391.3074,5714357.7050,0.346914495
356391.3086,5714357.6590,0.352511608
356391.3098,5714357.6130,0.358645226
356391.3123,5714357.5200,0.364585577
356391.3136,5714357.4740,0.368940078
356391.3148,5714357.4260,0.371096088
356391.3161,5714357.3780,0.370574666
356391.3174,5714357.3310,0.367858381
356391.3206,5714357.2040,0.363813635
356391.3226,5714357.1250,0.358404347
356391.3236,5714357.0820,0.353351283
356391.3257,5714356.9980,0.351082071
356391.3268,5714356.9530,0.35106111
356391.3280,5714356.9080,0.35237091
356391.3291,5714356.8630,0.354095401
356391.3302,5714356.8180,0.356281211
356391.3313,5714356.7740,0.35861116
356391.3324,5714356.7290,0.359780352
356391.3335,5714356.6830,0.36
356391.3347,5714356.6380,0.36
356391.3358,5714356.5940,0.359813117
356391.3369,5714356.5490,0.359005937
356391.3381,5714356.5020,0.357590597
356391.3392,5714356.4550,0.356117727
356391.3404,5714356.4090,0.355296983
356391.3426,5714356.2830,0.355077809
356391.3437,5714356.1990,0.355297874
356391.3447,5714356.1190,0.356131529
356391.3453,5714356.0750,0.35782037
356391.3459,5714356.0300,0.360072444
356391.3465,5714355.9840,0.362511861
356391.3472,5714355.9390,0.365229714
356391.3477,5714355.8940,0.368362788
356391.3484,5714355.8490,0.371908817
356391.3496,5714355.7590,0.375858205
356391.3502,5714355.7130,0.37976298
356391.3508,5714355.6670,0.383055434
356391.3514,5714355.6220,0.385424845
356391.3520,5714355.5760,0.386479202
356391.3527,5714355.5210,0.386488131
356391.3563,5714355.3520,0.385657938
356391.3588,5714355.2710,0.384345218
356391.3601,5714355.2250,0.383544465
356391.3627,5714355.1390,0.383749588
356391.3641,5714355.0920,0.385398656
356391.3655,5714355.0450,0.38832172
356391.3668,5714354.9980,0.391667608
356391.3682,5714354.9510,0.394800018
356391.3696,5714354.9060,0.3975054
356391.3710,5714354.8590,0.399959635
356391.3726,5714354.8040,0.40223562
356391.3740,5714354.7590,0.404160505
356391.3768,5714354.6640,0.406154987
356391.3781,5714354.6180,0.409055952
356391.3796,5714354.5700,0.413456573
356391.3851,5714354.3980,0.418794819
356391.3881,5714354.3130,0.424214962
356391.3911,5714354.2260,0.430222551
356391.3941,5714354.1400,0.437161684
356391.3957,5714354.0950,0.443960497
356391.3973,5714354.0500,0.449352262
356391.4003,5714353.9630,0.453025204
356391.4021,5714353.9110,0.455220603
356391.4037,5714353.8640,0.455894243
356391.4053,5714353.8180,0.454553239
356391.4070,5714353.7720,0.451432311
356391.4086,5714353.7250,0.446818562
356391.4105,5714353.6700,0.440511423
356391.4122,5714353.6210,0.432749791
356391.4187,5714353.4360,0.424779072
356391.4222,5714353.3330,0.417502581
356391.4258,5714353.2310,0.410968185
356391.4313,5714353.0730,0.405377306
356391.4351,5714352.9630,0.401630961
356391.4371,5714352.9080,0.400378542
356391.4393,5714352.8430,0.401038762
356391.4432,5714352.7320,0.40270579
356391.4451,5714352.6780,0.405216055
356391.4470,5714352.6220,0.408335026
356391.4489,5714352.5670,0.411684527
356391.4509,5714352.5100,0.414588171
356391.4530,5714352.4510,0.416174608
356391.4535,5714352.3350,0.416288677
356391.4522,5714352.2650,0.414710413
356391.4510,5714352.1960,0.411648937
356391.4498,5714352.1250,0.408357191
356391.4491,5714352.0880,0.405325384
356391.4485,5714352.0500,0.402750464
356391.4478,5714352.0130,0.40091355
356391.4471,5714351.9760,0.400136264
356391.4465,5714351.9380,0.400927322
356391.4458,5714351.9000,0.402459764
356391.4451,5714351.8620,0.404145165
356391.4445,5714351.8240,0.405854558
356391.4437,5714351.7810,0.407536739
356391.4430,5714351.7420,0.408968998
356391.4423,5714351.7020,0.409804328
356391.4416,5714351.6640,0.41
356391.4365,5714351.5230,0.41
356391.4322,5714351.4220,0.41
356391.4298,5714351.3650,0.41
356391.4252,5714351.2580,0.41
356391.4227,5714351.2010,0.41
356391.4202,5714351.1430,0.41
356391.4177,5714351.0850,0.41
356391.4152,5714351.0270,0.41
356391.4127,5714350.9680,0.410202023
356391.4103,5714350.9120,0.411053967
356391.4078,5714350.8550,0.412492533
356391.4053,5714350.7970,0.414376603
356391.4028,5714350.7380,0.416916784
356391.4003,5714350.6800,0.420001059
356391.3978,5714350.6230,0.423097647
356391.3953,5714350.5630,0.425421462
356391.3926,5714350.5020,0.426401503
356391.3866,5714350.3580,0.426178438
356391.3828,5714350.2690,0.424350171
356391.3793,5714350.1850,0.42064329
356391.3773,5714350.1380,0.415902477
356391.3753,5714350.0900,0.411136086
356391.3733,5714350.0420,0.406731814
356391.3713,5714349.9940,0.40281298
356391.3693,5714349.9470,0.399774316
356391.3673,5714349.8990,0.397626917
356391.3653,5714349.8520,0.396173187
356391.3633,5714349.8040,0.395429883
356391.3612,5714349.7560,0.3954021
356391.3593,5714349.7090,0.395912966
356391.3572,5714349.6610,0.396807274
356391.3552,5714349.6130,0.397837661
356391.3531,5714349.5630,0.399032584
356391.3510,5714349.5130,0.399820016
356391.3450,5714349.3780,0.399851988
356391.3408,5714349.2890,0.399347993
356391.3366,5714349.2000,0.398886812
356391.3324,5714349.1110,0.398708676
356391.3302,5714349.0630,0.398694303
356391.3279,5714349.0150,0.398708622
356391.3257,5714348.9680,0.398887334
356391.3212,5714348.8710,0.399200251
356391.3190,5714348.8230,0.399156822
356391.3168,5714348.7760,0.398766275
356391.3145,5714348.7280,0.398337718
356391.3122,5714348.6800,0.397328735
356391.3100,5714348.6320,0.395794995
356391.3073,5714348.5750,0.394326568
356391.2996,5714348.4150,0.393021053
356391.2962,5714348.3440,0.391500405
356391.2926,5714348.2730,0.389795875
356391.2891,5714348.2020,0.389075134
356391.2872,5714348.1640,0.389707986
356391.2854,5714348.1260,0.390855161
356391.2816,5714348.0490,0.391735839
356391.2797,5714348.0110,0.392371634
356391.2778,5714347.9740,0.392831115
356391.2759,5714347.9350,0.392765709
356391.2740,5714347.8970,0.3920527
356391.2719,5714347.8530,0.390761027
356391.2682,5714347.7790,0.389523483
356391.2662,5714347.7400,0.388905969
356391.2560,5714347.6020,0.388727513
356391.2472,5714347.4990,0.388910447
356391.2384,5714347.3950,0.389741412
356391.2296,5714347.2910,0.391293262
356391.2249,5714347.2350,0.393407521
356391.2203,5714347.1800,0.3956638
356391.2156,5714347.1250,0.397517547
356391.2109,5714347.0690,0.398959557
356391.2062,5714347.0130,0.399995559
356391.2015,5714346.9570,0.401023894
356391.1968,5714346.9020,0.40246141
356391.1921,5714346.8470,0.404147282
356391.1867,5714346.7830,0.405866504
356391.1820,5714346.7270,0.407755612
356391.1771,5714346.6690,0.410000028
356391.1721,5714346.6100,0.412244132
356391.1582,5714346.4710,0.414135741
356391.1489,5714346.3860,0.415868878
356391.1399,5714346.3050,0.417352901
356391.1350,5714346.2610,0.417911858
356391.1299,5714346.2140,0.417088699
356391.1248,5714346.1680,0.414743308
356391.1197,5714346.1220,0.411395391
356391.1146,5714346.0760,0.407009424
356391.1095,5714346.0300,0.401646827
356391.1044,5714345.9840,0.395845771
356391.0994,5714345.9390,0.38999962
356391.0892,5714345.8460,0.384152849
356391.0841,5714345.8000,0.378350129
356391.0790,5714345.7530,0.372973851
356391.0738,5714345.7060,0.368361547
356391.0684,5714345.6570,0.364175597
356391.0525,5714345.5310,0.36023534
356391.0413,5714345.4460,0.356722581
356391.0308,5714345.3680,0.353326965
356391.0249,5714345.3240,0.350024406
356391.0188,5714345.2780,0.34693223
356391.0128,5714345.2330,0.344369411
356391.0067,5714345.1880,0.342272246
356391.0008,5714345.1430,0.340017798
356390.9948,5714345.0980,0.337760993
356390.9889,5714345.0540,0.335867379
356390.9828,5714345.0090,0.33414749
356390.9768,5714344.9630,0.332457314
356390.9707,5714344.9180,0.331001352
356390.9647,5714344.8730,0.330163949
356390.9586,5714344.8280,0.330792277
356390.9523,5714344.7800,0.33443941
356390.9460,5714344.7330,0.339825393
356390.9289,5714344.6220,0.34566033
356390.9172,5714344.5520,0.352003276
356390.9056,5714344.4820,0.359089773
356390.8941,5714344.4140,0.365200347
356390.8878,5714344.3760,0.368548125
356390.8762,5714344.3070,0.370169766
356390.8691,5714344.2650,0.371400881
356390.8627,5714344.2260,0.373152146
356390.8565,5714344.1890,0.375674812
356390.8502,5714344.1520,0.37886635
356390.8431,5714344.1090,0.382965653
356390.8366,5714344.0710,0.387844218
356390.8305,5714344.0340,0.39310197
356390.8240,5714343.9950,0.397471257
356390.7956,5714343.8400,0.399720325
356390.7796,5714343.7580,0.400155087
356390.7705,5714343.7120,0.399332488
356390.7534,5714343.6250,0.396876767
356390.7439,5714343.5770,0.392595399
356390.7346,5714343.5300,0.386324802
356390.7255,5714343.4830,0.378748796
356390.7162,5714343.4360,0.370556684
356390.7070,5714343.3890,0.362051095
356390.6979,5714343.3420,0.352899938
356390.6886,5714343.2950,0.343270131
356390.6778,5714343.2400,0.334569003
356390.6607,5714343.1530,0.328517164
356390.6511,5714343.1040,0.32417785
356390.6414,5714343.0550,0.321002563
356390.6321,5714343.0070,0.319919898
356390.6025,5714342.8610,0.322407701
356390.5813,5714342.7580,0.326791282
356390.5605,5714342.6570,0.330249113
356390.5393,5714342.5540,0.33269317
356390.5279,5714342.4990,0.335184455
356390.5166,5714342.4440,0.337731536
356390.5054,5714342.3890,0.339993576
356390.4826,5714342.2790,0.34232677
356390.4712,5714342.2230,0.345064608
356390.4598,5714342.1680,0.348689092
356390.4487,5714342.1140,0.352250833
356390.4371,5714342.0570,0.35498013
356390.4257,5714342.0020,0.35703082
356390.4141,5714341.9460,0.358769142
356390.4019,5714341.8860,0.359952892
356390.3762,5714341.7680,0.359869958
356390.3610,5714341.7010,0.358422682
356390.3458,5714341.6350,0.355840836
356390.3309,5714341.5690,0.3521462
356390.3226,5714341.5330,0.347197046
356390.3146,5714341.4970,0.341420897
356390.3066,5714341.4620,0.334990507
356390.2984,5714341.4260,0.328367167
356390.2903,5714341.3910,0.321634372
356390.2821,5714341.3550,0.31501422
356390.2740,5714341.3190,0.308586252
356390.2658,5714341.2830,0.302996353
356390.2577,5714341.2470,0.298368968
356390.2480,5714341.2050,0.29418578
356390.2325,5714341.1370,0.290252636
356390.2067,5714341.0250,0.286945298
356390.1883,5714340.9460,0.284586778
356390.1699,5714340.8660,0.283565197
356390.1517,5714340.7880,0.28356688
356390.1419,5714340.7450,0.28458038
356390.1320,5714340.7030,0.28692523
356390.1223,5714340.6610,0.290030585
356390.1124,5714340.6180,0.2933484
356390.1025,5714340.5760,0.296943014
356390.0926,5714340.5330,0.301070229
356390.0827,5714340.4910,0.305579014
356390.0713,5714340.4420,0.30993017
356390.0525,5714340.3610,0.314252969
356390.0423,5714340.3160,0.319676821
356390.0324,5714340.2740,0.326195244
356390.0022,5714340.1540,0.333434607
356389.9812,5714340.0750,0.341246588
356389.9603,5714339.9960,0.349394914
356389.9393,5714339.9160,0.357856828
356389.9282,5714339.8750,0.365424069
356389.9169,5714339.8320,0.371042829
356389.9056,5714339.7890,0.373836168
356389.8943,5714339.7460,0.373602522
356389.8830,5714339.7030,0.3716878
356389.8716,5714339.6600,0.368292333
356389.8603,5714339.6180,0.362791797
356389.8492,5714339.5760,0.355612895
356389.8377,5714339.5320,0.347726626
356389.8249,5714339.4840,0.339985163
356389.8132,5714339.4390,0.332247457
356389.8014,5714339.3950,0.324159704
356389.7712,5714339.2780,0.316137276
356389.7595,5714339.2320,0.308933274
356389.7478,5714339.1860,0.302910074
356389.7376,5714339.1470,0.297954201
356389.7274,5714339.1070,0.29398767
356389.7170,5714339.0660,0.291376969
356389.7069,5714339.0270,0.290219558
356389.6967,5714338.9870,0.29
356389.6864,5714338.9470,0.290200937
356389.6762,5714338.9070,0.291053797
356389.6660,5714338.8670,0.292492773
356389.6543,5714338.8210,0.294381485
356389.6441,5714338.7810,0.296930406
356389.6338,5714338.7410,0.300013937
356389.6236,5714338.7010,0.303280287
356389.6132,5714338.6600,0.306369559
356389.6025,5714338.6180,0.308679011
356389.5923,5714338.5780,0.310234326
356389.5821,5714338.5380,0.311082381
356389.5483,5714338.4240,0.311272147
356389.5237,5714338.3460,0.310904355
356389.4990,5714338.2680,0.309648481
356389.4747,5714338.1910,0.307710945
356389.4617,5714338.1490,0.3058569
356389.4351,5714338.0650,0.304146296
356389.4219,5714338.0230,0.302464099
356389.4086,5714337.9810,0.301031426
356389.3954,5714337.9390,0.300195623
356389.3823,5714337.8980,0.3
356389.3671,5714337.8500,0.3
356389.3538,5714337.8080,0.300203625
356389.3403,5714337.7650,0.301061676
356389.3151,5714337.6850,0.302642557
356389.2779,5714337.5690,0.304828317
356389.2534,5714337.4940,0.306948964
356389.2287,5714337.4180,0.308727006
356389.2154,5714337.3770,0.310142235
356389.2019,5714337.3350,0.310979628
356389.1890,5714337.2950,0.310838926
356389.1754,5714337.2530,0.309616007
356389.1624,5714337.2130,0.307704172
356389.1488,5714337.1710,0.305856461
356389.1358,5714337.1310,0.304145674
356389.1227,5714337.0910,0.302460338
356389.1094,5714337.0500,0.301020987
356389.0964,5714337.0100,0.30039642
356389.0825,5714336.9670,0.301075492
356389.0687,5714336.9240,0.302735167
356389.0553,5714336.8830,0.305268861
356389.0420,5714336.8420,0.308584575
356389.0071,5714336.7200,0.312739718
356388.9857,5714336.6400,0.317265496
356388.9740,5714336.5960,0.321434123
356388.9517,5714336.5120,0.324548711
356388.9395,5714336.4670,0.326208338
356388.9274,5714336.4210,0.326425143
356388.9152,5714336.3750,0.325628289
356388.9030,5714336.3300,0.323884876
356388.8911,5714336.2850,0.321129834
356388.8789,5714336.2390,0.317454628
356388.8668,5714336.1940,0.313519837
356388.8548,5714336.1490,0.309637261
356388.8427,5714336.1030,0.304938283
356388.8285,5714336.0500,0.299691478
356388.8159,5714336.0030,0.295719518
356388.7930,5714335.9170,0.293392008
356388.7620,5714335.8170,0.292381081
356388.7422,5714335.7610,0.291994099
356388.7225,5714335.7040,0.292837927
356388.7028,5714335.6480,0.295859406
356388.6922,5714335.6180,0.298995863
356388.6818,5714335.5880,0.30164128
356388.6713,5714335.5580,0.303945497
356388.6607,5714335.5280,0.305800441
356388.6501,5714335.4970,0.307286072
356388.6397,5714335.4680,0.308435126
356388.6291,5714335.4370,0.309228573
356388.6184,5714335.4070,0.309822895
356388.6078,5714335.3770,0.310209148
356388.5954,5714335.3410,0.311081865
356388.5751,5714335.2830,0.312722849
356388.5349,5714335.1810,0.31522556
356388.5043,5714335.1060,0.318342589
356388.4735,5714335.0310,0.321697821
356388.4570,5714334.9910,0.3248882
356388.4405,5714334.9500,0.326968375
356388.4239,5714334.9100,0.326595224
356388.4073,5714334.8700,0.324139168
356388.3907,5714334.8290,0.32011635
356388.3741,5714334.7890,0.315153453
356388.3576,5714334.7480,0.309221538
356388.3410,5714334.7080,0.302576502
356388.3251,5714334.6690,0.296317341
356388.3085,5714334.6290,0.291207439
356388.2913,5714334.5870,0.287003042
356388.2598,5714334.5100,0.283675201
356388.2045,5714334.3930,0.281334706
356388.1647,5714334.3130,0.280054141
356388.1254,5714334.2350,0.279092277
356388.0860,5714334.1560,0.27792483
356388.0646,5714334.1140,0.27718122
356388.0431,5714334.0710,0.276980445
356388.0216,5714334.0280,0.276978187
356388.0001,5714333.9850,0.27719613
356387.9787,5714333.9420,0.278191707
356387.9573,5714333.8990,0.280509546
356387.9358,5714333.8570,0.284229182
356387.9143,5714333.8140,0.288958398
356387.8897,5714333.7650,0.294130397
356387.8684,5714333.7220,0.299694413
356387.8459,5714333.6770,0.305194264
356387.8236,5714333.6330,0.309869499
356387.8022,5714333.5900,0.312766162
356387.7535,5714333.4960,0.314339954
356387.7251,5714333.4430,0.315598719
356387.6966,5714333.3890,0.316732509
356387.6684,5714333.3360,0.317608657
356387.6531,5714333.3070,0.318517319
356387.6378,5714333.2780,0.31926495
356387.6224,5714333.2490,0.319977895
356387.6071,5714333.2200,0.320803902
356387.5920,5714333.1920,0.321857415
