easting,northing,depth
356352.5296,5714266.4500,0.381231212
356352.5126,5714266.4050,0.381218114
356352.4767,5714266.3090,0.382457666
356352.4588,5714266.2620,0.384150681
356352.4410,5714266.2150,0.38606063
356352.4237,5714266.1690,0.388356788
356352.4049,5714266.1190,0.390554681
356352.3606,5714266.0000,0.39249242
356352.3341,5714265.9280,0.394169717
356352.3072,5714265.8560,0.395822854
356352.2804,5714265.7830,0.397115042
356352.2660,5714265.7440,0.397443274
356352.2515,5714265.7050,0.39680129
356352.2370,5714265.6660,0.395684823
356352.2226,5714265.6270,0.394271792
356352.2087,5714265.5900,0.393051757
356352.1943,5714265.5510,0.392114934
356352.1796,5714265.5110,0.391500884
356352.1651,5714265.4720,0.391326333
356352.1507,5714265.4330,0.391502066
356352.1362,5714265.3940,0.392121055
356352.1212,5714265.3530,0.393061992
356352.0765,5714265.2280,0.39427802
356352.0459,5714265.1410,0.395861443
356352.0151,5714265.0540,0.39755006
356351.9841,5714264.9660,0.399155205
356351.9678,5714264.9190,0.40073067
356351.9510,5714264.8710,0.402086313
356351.9346,5714264.8240,0.402866649
356351.9179,5714264.7770,0.403103953
356351.9016,5714264.7310,0.403318692
356351.8850,5714264.6830,0.403941722
356351.8684,5714264.6360,0.404599236
356351.8517,5714264.5890,0.405124646
356351.8350,5714264.5410,0.406073729
356351.8187,5714264.4950,0.40758257
356351.8021,5714264.4470,0.409006332
356351.7822,5714264.3910,0.40962328
356351.7327,5714264.2520,0.408969889
356351.6962,5714264.1500,0.407531467
356351.6600,5714264.0490,0.405842504
356351.6235,5714263.9470,0.403920543
356351.6039,5714263.8930,0.401411987
356351.5842,5714263.8380,0.398587426
356351.5650,5714263.7840,0.396077299
356351.5453,5714263.7290,0.394145975
356351.5256,5714263.6740,0.392251743
356351.5059,5714263.6190,0.390003978
356351.4863,5714263.5650,0.38775637
356351.4666,5714263.5100,0.38586653
356351.4441,5714263.4470,0.384147164
356351.4048,5714263.3370,0.382461303
356351.3852,5714263.2830,0.381023784
356351.3647,5714263.2260,0.380389169
356351.3139,5714263.0840,0.381047048
356351.2839,5714263.0010,0.382489792
356351.2671,5714262.9540,0.384389721
356351.2356,5714262.8660,0.386954975
356351.2039,5714262.7780,0.390238608
356351.1871,5714262.7310,0.394138777
356351.1700,5714262.6840,0.398091861
356351.1529,5714262.6360,0.401650197
356351.1358,5714262.5880,0.404575176
356351.1187,5714262.5410,0.406227065
356351.1015,5714262.4930,0.406434724
356351.0845,5714262.4450,0.405645278
356351.0677,5714262.3990,0.404132566
356351.0482,5714262.3440,0.40223555
356351.0307,5714262.2960,0.399995698
356351.0129,5714262.2460,0.397754855
356350.9716,5714262.1350,0.395866468
356350.9442,5714262.0620,0.394147669
356350.9169,5714261.9900,0.392464512
356350.8899,5714261.9190,0.391031712
356350.8755,5714261.8810,0.390195656
356350.8608,5714261.8420,0.39
356350.8461,5714261.8030,0.39
356350.8314,5714261.7640,0.390219475
356350.8167,5714261.7250,0.391291226
356350.8021,5714261.6870,0.39354623
356350.7849,5714261.6410,0.396644583
356350.7705,5714261.6030,0.400030862
356350.7411,5714261.5260,0.403167682
356350.7258,5714261.4850,0.405143374
356350.6761,5714261.3550,0.405143374
356350.6386,5714261.2580,0.403167682
356350.6008,5714261.1600,0.400030862
356350.5633,5714261.0630,0.396644583
356350.5429,5714261.0100,0.39354623
356350.5230,5714260.9580,0.391291236
356350.5025,5714260.9050,0.390219541
356350.4822,5714260.8530,0.39
356350.4617,5714260.8000,0.39
356350.4414,5714260.7470,0.39
356350.4176,5714260.6850,0.39
356350.3972,5714260.6320,0.39
356350.3769,5714260.5800,0.39
356350.3569,5714260.5280,0.390163272
356350.3361,5714260.4740,0.390708393
356350.3161,5714260.4220,0.391226866
356350.2944,5714260.3660,0.391674472
356350.2410,5714260.2270,0.392584207
356350.2096,5714260.1450,0.393995702
356350.1918,5714260.0990,0.395448131
356350.1582,5714260.0110,0.396496876
356350.1400,5714259.9640,0.396911648
356350.1222,5714259.9170,0.396983574
356350.1041,5714259.8700,0.396992632
356350.0859,5714259.8230,0.396960124
356350.0677,5714259.7750,0.396961568
356350.0496,5714259.7280,0.397171971
356350.0319,5714259.6820,0.39791809
356350.0137,5714259.6350,0.399075416
356349.9955,5714259.5870,0.399830373
356349.9774,5714259.5400,0.4
356349.9597,5714259.4940,0.399804619
356349.9415,5714259.4470,0.398969388
356349.9226,5714259.3970,0.397537511
356349.8728,5714259.2660,0.395852798
356349.8408,5714259.1800,0.394134169
356349.8091,5714259.0960,0.392635178
356349.7772,5714259.0110,0.392031785
356349.7602,5714258.9650,0.392635191
356349.7429,5714258.9190,0.394134173
356349.7256,5714258.8730,0.395853043
356349.7084,5714258.8270,0.397539375
356349.6915,5714258.7820,0.398972648
356349.6743,5714258.7360,0.399958187
356349.6570,5714258.6900,0.400831629
356349.6398,5714258.6440,0.401912837
356349.6226,5714258.5980,0.402291335
356349.6054,5714258.5520,0.401449083
356349.5854,5714258.4990,0.39980359
356349.5199,5714258.3290,0.397288991
356349.4882,5714258.2480,0.393664886
356349.4703,5714258.2030,0.389201026
356349.4367,5714258.1180,0.385569804
356349.4185,5714258.0720,0.383781752
356349.4002,5714258.0250,0.383564085
356349.3820,5714257.9790,0.38435456
356349.3638,5714257.9330,0.385858636
356349.3459,5714257.8880,0.387564897
356349.3275,5714257.8410,0.389200472
356349.3093,5714257.7950,0.390878314
356349.2910,5714257.7490,0.39268786
356349.2727,5714257.7020,0.395323868
356349.2545,5714257.6560,0.398658876
356349.2362,5714257.6100,0.402236882
356349.2153,5714257.5570,0.406286055
356349.1471,5714257.3860,0.410507033
356349.1145,5714257.3060,0.413649321
356349.0968,5714257.2620,0.415054055
356349.0624,5714257.1770,0.415098127
356349.0443,5714257.1330,0.414827139
356349.0257,5714257.0870,0.414015273
356349.0070,5714257.0410,0.411640487
356348.9891,5714256.9970,0.408386511
356348.9521,5714256.9050,0.404974578
356348.9336,5714256.8600,0.401431185
356348.9150,5714256.8140,0.397251642
356348.8965,5714256.7680,0.392721605
356348.8750,5714256.7150,0.388337424
356348.8569,5714256.6700,0.384175568
356348.8383,5714256.6250,0.380251696
356348.7651,5714256.4540,0.376955345
356348.7289,5714256.3740,0.374386601
356348.7089,5714256.3300,0.37247991
356348.6701,5714256.2450,0.371237212
356348.6493,5714256.1990,0.371237194
356348.6289,5714256.1540,0.372479892
356348.6081,5714256.1080,0.374385962
356348.5664,5714256.0160,0.376953919
356348.5455,5714255.9710,0.38023926
356348.5251,5714255.9260,0.384141363
356348.5043,5714255.8800,0.388091415
356348.4834,5714255.8340,0.391636195
356348.4625,5714255.7880,0.394759481
356348.4417,5714255.7420,0.397282574
356348.4178,5714255.6900,0.398748236
356348.3961,5714255.6420,0.398796988
356348.3408,5714255.5250,0.397523257
356348.3059,5714255.4530,0.396201176
356348.2711,5714255.3810,0.394987187
356348.2367,5714255.3110,0.393542113
356348.2179,5714255.2720,0.39187946
356348.1988,5714255.2330,0.390244886
356348.1804,5714255.1950,0.388723551
356348.1616,5714255.1560,0.386628473
356348.1429,5714255.1180,0.384330057
356348.1242,5714255.0790,0.382269885
356348.1058,5714255.0410,0.380017447
356348.0684,5714254.9640,0.37765812
356348.0496,5714254.9250,0.37591879
356348.0301,5714254.8850,0.375375476
356347.9704,5714254.7560,0.375546253
356347.9265,5714254.6590,0.376434414
356347.8822,5714254.5600,0.378421035
356347.8378,5714254.4620,0.382328052
356347.8140,5714254.4100,0.387181446
356347.7907,5714254.3580,0.391414922
356347.7430,5714254.2520,0.394725858
356347.7190,5714254.1990,0.397259493
356347.6957,5714254.1480,0.398916899
356347.6718,5714254.0950,0.399789203
356347.6479,5714254.0420,0.4
356347.6241,5714253.9890,0.4
356347.5963,5714253.9280,0.4
356347.5730,5714253.8760,0.399804332
356347.5492,5714253.8230,0.39896901
356347.5244,5714253.7680,0.397536771
356347.4680,5714253.6450,0.395854531
356347.4356,5714253.5760,0.394145453
356347.4032,5714253.5060,0.392462851
356347.3707,5714253.4360,0.391029237
356347.3534,5714253.3990,0.390193865
356347.3363,5714253.3620,0.390185112
356347.3188,5714253.3240,0.390992324
356347.3013,5714253.2870,0.392409038
356347.2839,5714253.2490,0.393882347
356347.2664,5714253.2110,0.394703411
356347.2494,5714253.1750,0.394922754
356347.2318,5714253.1370,0.394702619
356347.2145,5714253.0990,0.393876426
356347.1969,5714253.0620,0.392221497
356347.1795,5714253.0240,0.390054482
356347.1617,5714252.9860,0.38811277
356347.1035,5714252.8600,0.387184276
356347.0645,5714252.7750,0.386979289
356347.0424,5714252.7270,0.386979904
356347.0008,5714252.6370,0.387180583
356346.9784,5714252.5880,0.387920168
356346.9564,5714252.5400,0.389075993
356346.9340,5714252.4920,0.389830144
356346.9115,5714252.4430,0.39
356346.8890,5714252.3940,0.39
356346.8667,5714252.3450,0.39
356346.8446,5714252.2970,0.39
356346.7997,5714252.2000,0.39
356346.7772,5714252.1510,0.39
356346.7548,5714252.1030,0.38980433
356346.7314,5714252.0520,0.388969011
356346.6680,5714251.9180,0.387536774
356346.6291,5714251.8380,0.385854532
356346.6069,5714251.7920,0.384145468
356346.5649,5714251.7050,0.382463226
356346.5423,5714251.6590,0.381030981
356346.5202,5714251.6130,0.380195608
356346.4976,5714251.5670,0.38
356346.4751,5714251.5200,0.38
356346.4525,5714251.4730,0.380195928
356346.4299,5714251.4270,0.381032933
356346.4078,5714251.3810,0.382466222
356346.3626,5714251.2880,0.384153863
356346.3400,5714251.2410,0.385902689
356346.3175,5714251.1950,0.387994333
356346.2948,5714251.1480,0.391048119
356346.2713,5714251.1000,0.394768386
356346.2029,5714250.9660,0.398325376
356346.1584,5714250.8820,0.401671924
356346.1341,5714250.8360,0.405225756
356346.0870,5714250.7470,0.40893379
356346.0616,5714250.6990,0.411963268
356346.0362,5714250.6510,0.413821059
356346.0114,5714250.6040,0.414622903
356345.9861,5714250.5560,0.414629625
356345.9607,5714250.5080,0.413618913
356345.9359,5714250.4610,0.411426125
356345.8852,5714250.3650,0.408291902
356345.8598,5714250.3170,0.404960616
356345.8344,5714250.2690,0.4016667
356345.8091,5714250.2210,0.398655543
356345.7837,5714250.1730,0.396346403
356345.7574,5714250.1230,0.395315279
356345.6845,5714249.9880,0.395100142
356345.6360,5714249.8980,0.395315387
356345.5874,5714249.8080,0.396330826
356345.5397,5714249.7200,0.398614154
356345.5135,5714249.6710,0.401428716
356345.4873,5714249.6230,0.403927404
356345.4617,5714249.5760,0.405649173
356345.4094,5714249.4790,0.406490693
356345.3831,5714249.4300,0.406492505
356345.3571,5714249.3820,0.405658468
356345.3310,5714249.3340,0.404141329
356345.3048,5714249.2860,0.402450011
356345.2786,5714249.2370,0.400852864
356345.2532,5714249.1900,0.399486419
356345.2259,5714249.1400,0.398776635
356345.1646,5714249.0220,0.398325002
356345.1300,5714248.9530,0.397412009
356345.0948,5714248.8830,0.395998024
356345.0598,5714248.8130,0.394545129
356345.0414,5714248.7760,0.393336691
356345.0227,5714248.7390,0.392390269
356344.9852,5714248.6650,0.391981721
356344.9659,5714248.6260,0.39262551
356344.9475,5714248.5900,0.394137423
356344.9286,5714248.5520,0.395853161
356344.9097,5714248.5140,0.397537529
356344.8908,5714248.4770,0.398969473
356344.8692,5714248.4340,0.399804757
356344.8503,5714248.3960,0.4
356344.8303,5714248.3560,0.39980589
356344.8042,5714248.2850,0.398976211
356344.7947,5714248.2460,0.397549463
356344.7851,5714248.2060,0.395841797
356344.7755,5714248.1660,0.39431866
356344.7705,5714248.1450,0.393786515
356344.7653,5714248.1240,0.395202452
356344.7603,5714248.1030,0.398886225
356344.7550,5714248.0810,0.403624927
356344.7500,5714248.0600,0.408509778
356344.7448,5714248.0390,0.413320405
356344.7397,5714248.0180,0.417461324
356344.7345,5714247.9960,0.420404588
356344.7293,5714247.9750,0.422321216
356344.7234,5714247.9500,0.423919466
356344.7183,5714247.9290,0.424751181
356344.7129,5714247.9070,0.424646539
356344.7077,5714247.8550,0.424243636
356344.7079,5714247.8240,0.423472615
356344.7080,5714247.7940,0.422007348
356344.7082,5714247.7630,0.420341123
356344.7083,5714247.7460,0.41887497
356344.7084,5714247.7300,0.417479514
356344.7085,5714247.7130,0.415599726
356344.7086,5714247.6960,0.412836578
356344.7087,5714247.6800,0.40894383
356344.7087,5714247.6640,0.404467872
356344.7089,5714247.6310,0.400280323
356344.7090,5714247.6140,0.396717052
356344.7091,5714247.5980,0.393608382
356344.7092,5714247.5810,0.39130373
356344.7093,5714247.5640,0.390402141
356344.6941,5714247.5200,0.391013597
356344.6789,5714247.4940,0.392457094
356344.6706,5714247.4800,0.394144682
356344.6546,5714247.4520,0.395854464
356344.6461,5714247.4380,0.397536726
356344.6375,5714247.4230,0.398968982
356344.6288,5714247.4080,0.399804325
356344.6202,5714247.3930,0.4
356344.6116,5714247.3780,0.4
356344.6031,5714247.3630,0.4
356344.5860,5714247.3340,0.4
356344.5774,5714247.3190,0.4
356344.5688,5714247.3040,0.40021954
356344.5601,5714247.2890,0.401290941
356344.5514,5714247.2750,0.403546513
356344.5424,5714247.2590,0.406644
356344.4998,5714247.2280,0.41001332
356344.4663,5714247.2120,0.413150142
356344.4478,5714247.2040,0.415336277
356344.4123,5714247.1870,0.415960125
356344.3937,5714247.1780,0.414579697
356344.3745,5714247.1700,0.41167683
356344.3554,5714247.1610,0.408095633
356344.3367,5714247.1520,0.404138941
356344.3175,5714247.1430,0.400238476
356344.2985,5714247.1340,0.396953943
356344.2793,5714247.1250,0.394386093
356344.2603,5714247.1170,0.392480789
356344.2411,5714247.1080,0.391230296
356344.2220,5714247.0990,0.391212547
356344.2003,5714247.0890,0.39245034
356344.1811,5714247.0800,0.394141785
356344.1619,5714247.0710,0.395853948
356344.1420,5714247.0620,0.397536657
356344.0691,5714247.0550,0.398968915
356344.0120,5714247.0570,0.399804368
356343.9540,5714247.0580,0.4
356343.8961,5714247.0600,0.4
356343.8656,5714247.0600,0.400195611
356343.8032,5714247.0620,0.401030997
356343.7676,5714247.0630,0.402463251
356343.7357,5714247.0640,0.404145514
356343.7052,5714247.0650,0.405855004
356343.6740,5714247.0650,0.407539722
356343.6428,5714247.0660,0.40897578
356343.6123,5714247.0670,0.409626413
356343.5812,5714247.0680,0.409014034
356343.5489,5714247.0690,0.407595195
356343.4621,5714247.0890,0.406127496
356343.4004,5714247.1090,0.405329008
356343.3396,5714247.1300,0.405113738
356343.2787,5714247.1500,0.405517991
356343.2174,5714247.1700,0.40714806
356343.1796,5714247.1830,0.410016288
356343.1410,5714247.1950,0.413100085
356343.1079,5714247.2060,0.415632503
356343.0748,5714247.2170,0.41751992
356343.0425,5714247.2280,0.419154609
356342.9761,5714247.2500,0.420818828
356342.9436,5714247.2610,0.422450542
356342.9106,5714247.2720,0.424142673
356342.8775,5714247.2830,0.425856162
356342.8431,5714247.2940,0.427549149
356342.7414,5714247.3530,0.428999619
356342.6761,5714247.3980,0.429474497
356342.6394,5714247.4240,0.427975505
356342.5702,5714247.4720,0.424997256
356342.5319,5714247.4990,0.421648406
356342.4950,5714247.5250,0.418327242
356342.4575,5714247.5510,0.414783768
356342.4198,5714247.5780,0.411101953
356342.3823,5714247.6040,0.40833545
356342.3455,5714247.6300,0.407221798
356342.2702,5714247.6830,0.407004845
356342.2326,5714247.7090,0.407214033
356342.1952,5714247.7350,0.408242905
356342.1575,5714247.7620,0.410557616
356342.1183,5714247.7890,0.41440156
356342.0123,5714247.8930,0.41914044
356341.9472,5714247.9670,0.424084726
356341.9102,5714248.0100,0.428832686
356341.8400,5714248.0900,0.433016267
356341.8022,5714248.1330,0.436329394
356341.7643,5714248.1760,0.438664341
356341.7266,5714248.2190,0.439893784
356341.6889,5714248.2620,0.440506982
356341.6510,5714248.3060,0.440673857
356341.6149,5714248.3470,0.439923792
356341.5770,5714248.3900,0.438477271
356341.5386,5714248.4340,0.437036458
356341.5015,5714248.4770,0.436098334
356341.4629,5714248.5210,0.435458244
356341.4260,5714248.5630,0.435357288
356341.3883,5714248.6060,0.435947364
356341.3504,5714248.6490,0.436604741
356341.3103,5714248.6950,0.436587431
356341.2357,5714248.8040,0.435673488
356341.1994,5714248.8700,0.434325044
356341.1624,5714248.9370,0.433836942
356341.1253,5714249.0040,0.435048786
356341.1055,5714249.0400,0.438150234
356341.0860,5714249.0750,0.443011927
356341.0664,5714249.1100,0.449528112
356341.0465,5714249.1460,0.457010326
356341.0266,5714249.1820,0.464058131
356341.0067,5714249.2180,0.469812175
356340.9868,5714249.2540,0.4744065
356340.9668,5714249.2900,0.477932254
356340.9469,5714249.3260,0.478628636
356340.9270,5714249.3620,0.474171774
356340.9071,5714249.3980,0.467698207
356340.8835,5714249.4410,0.460798184
356340.8183,5714249.6360,0.454203188
356340.7900,5714249.7630,0.448589247
356340.7613,5714249.8920,0.446067406
356340.7326,5714250.0200,0.448329586
356340.7175,5714250.0880,0.452986551
356340.6865,5714250.2270,0.458946835
356340.6711,5714250.2960,0.466204506
356340.6557,5714250.3660,0.472986928
356340.6403,5714250.4350,0.479087078
356340.6226,5714250.5140,0.484365482
356340.6071,5714250.5830,0.489186305
356340.5917,5714250.6520,0.493453443
356340.5763,5714250.7220,0.495462405
356340.5599,5714250.7950,0.496447307
356340.5484,5714250.9400,0.496160432
356340.5507,5714251.0200,0.493720017
356340.5519,5714251.0650,0.489694437
356340.5544,5714251.1510,0.484247642
356340.5557,5714251.1970,0.478926005
356340.5570,5714251.2430,0.475021085
356340.5583,5714251.2890,0.472059421
356340.5596,5714251.3350,0.469822781
356340.5622,5714251.4270,0.468867475
356340.5635,5714251.4740,0.469342046
356340.5648,5714251.5200,0.471341811
356340.5661,5714251.5660,0.473115604
356340.5675,5714251.6130,0.474424731
356340.5688,5714251.6590,0.475600978
356340.5701,5714251.7070,0.475885373
356340.5900,5714251.8620,0.474562557
356340.6098,5714251.9760,0.472174556
356340.6291,5714252.0870,0.46999975
356340.6487,5714252.1990,0.467825009
356340.6592,5714252.2600,0.465435929
356340.6697,5714252.3200,0.464109879
356340.6800,5714252.3790,0.464393452
356340.7011,5714252.5000,0.465569494
356340.7117,5714252.5610,0.466728811
356340.7222,5714252.6210,0.467802372
356340.7327,5714252.6810,0.46901774
356340.7433,5714252.7420,0.469816748
356340.7553,5714252.8110,0.47
356340.7764,5714252.9320,0.47
356340.8187,5714253.1230,0.470200229
356340.8417,5714253.2010,0.471047829
356340.8647,5714253.2800,0.472485312
356340.8877,5714253.3580,0.474334616
356340.8998,5714253.3990,0.476584798
356340.9122,5714253.4410,0.478689722
356340.9369,5714253.5250,0.480241874
356340.9493,5714253.5670,0.480873301
356340.9617,5714253.6090,0.480226609
356340.9741,5714253.6510,0.478672521
356340.9883,5714253.6990,0.476418359
356341.0007,5714253.7410,0.473682822
356341.0130,5714253.7830,0.471765921
356341.0707,5714253.9500,0.471289836
356341.1060,5714254.0400,0.472136851
356341.1412,5714254.1300,0.474161713
356341.1764,5714254.2200,0.476668453
356341.1953,5714254.2680,0.479729338
356341.2143,5714254.3170,0.482954596
356341.2329,5714254.3640,0.485524913
356341.2709,5714254.4610,0.487233558
356341.2898,5714254.5090,0.488576225
356341.3087,5714254.5570,0.49015022
356341.3277,5714254.6060,0.491925117
356341.3467,5714254.6540,0.492876944
356341.3658,5714254.7030,0.493287834
356341.3843,5714254.7500,0.493780338
356341.4041,5714254.8000,0.493719039
356341.4609,5714254.9320,0.49225971
356341.4993,5714255.0160,0.489683459
356341.5376,5714255.1000,0.48716974
356341.5755,5714255.1830,0.484918614
356341.5961,5714255.2280,0.482032362
356341.6168,5714255.2730,0.478751111
356341.6576,5714255.3630,0.476093742
356341.6783,5714255.4080,0.474353918
356341.6989,5714255.4530,0.473510736
356341.7195,5714255.4980,0.473509924
356341.7436,5714255.5510,0.474342707
356341.7638,5714255.5950,0.475860291
356341.8055,5714255.6860,0.47771972
356341.8258,5714255.7310,0.479653385
356341.8477,5714255.7780,0.480905378
356341.9158,5714255.9190,0.481272143
356341.9672,5714256.0220,0.481082475
356342.0180,5714256.1240,0.480234641
356342.0695,5714256.2270,0.47867945
356342.0970,5714256.2830,0.476375013
356342.1242,5714256.3370,0.473297282
356342.1796,5714256.4490,0.470030396
356342.2072,5714256.5040,0.467162373
356342.2348,5714256.5600,0.465533732
356342.2625,5714256.6150,0.465126238
356342.2948,5714256.6800,0.465339673
356342.3219,5714256.7350,0.466372445
356342.3494,5714256.7900,0.468872449
356342.3777,5714256.8470,0.472498869
356342.4718,5714257.0350,0.476404999
356342.5144,5714257.1190,0.479974955
356342.5570,5714257.2040,0.483327784
356342.5993,5714257.2880,0.486327242
356342.6226,5714257.3340,0.488139748
356342.6451,5714257.3790,0.488724502
356342.6911,5714257.4700,0.488830235
356342.7136,5714257.5150,0.489162985
356342.7369,5714257.5610,0.489281708
356342.7595,5714257.6060,0.488628945
356342.7824,5714257.6510,0.487622881
356342.8086,5714257.7030,0.486233308
356342.8550,5714257.7960,0.483632101
356342.9405,5714257.9630,0.479535705
356342.9833,5714258.0450,0.474630317
356343.0262,5714258.1280,0.47029522
356343.0692,5714258.2100,0.466726052
356343.0922,5714258.2540,0.463619797
356343.1143,5714258.2970,0.461315351
356343.1605,5714258.3860,0.460219503
356343.1836,5714258.4300,0.46
356343.2066,5714258.4750,0.460206211
356343.2297,5714258.5190,0.461066507
356343.2566,5714258.5710,0.462502771
356343.2792,5714258.6140,0.464622421
356343.3258,5714258.7040,0.468127359
356343.4060,5714258.8570,0.472933069
356343.4432,5714258.9270,0.478535917
356343.4804,5714258.9970,0.48417223
356343.5172,5714259.0670,0.489570482
356343.5372,5714259.1050,0.494926481
356343.5568,5714259.1420,0.49958423
356343.5769,5714259.1790,0.502574211
356343.5969,5714259.2170,0.503081673
356343.6169,5714259.2550,0.501771916
356343.6369,5714259.2930,0.499918252
356343.6569,5714259.3300,0.497364802
356343.6769,5714259.3680,0.493171544
356343.6969,5714259.4060,0.487587216
356343.7198,5714259.4490,0.481609586
356343.7999,5714259.5990,0.475961851
356343.8398,5714259.6740,0.47010182
356343.8619,5714259.7150,0.46394884
356343.9047,5714259.7950,0.458448091
356343.9279,5714259.8380,0.454459846
356343.9509,5714259.8810,0.451467589
356343.9735,5714259.9230,0.448615811
356343.9965,5714259.9660,0.446090308
356344.0196,5714260.0090,0.44415937
356344.0427,5714260.0520,0.442471837
356344.0657,5714260.0940,0.441037295
356344.0883,5714260.1360,0.440197025
356344.1118,5714260.1800,0.44
356344.1348,5714260.2230,0.44
356344.1613,5714260.2720,0.440219901
356344.1838,5714260.3140,0.441347226
356344.2073,5714260.3580,0.443691693
356344.2313,5714260.4030,0.447018302
356344.3041,5714260.5320,0.451433684
356344.3525,5714260.6170,0.457204848
356344.3794,5714260.6640,0.464163257
356344.4299,5714260.7510,0.471400002
356344.5356,5714260.9350,0.478347205
356344.5631,5714260.9830,0.484823882
356344.5906,5714261.0310,0.49019874
356344.6226,5714261.0870,0.493491135
356344.6502,5714261.1350,0.494251771
356344.6772,5714261.1820,0.491379365
356344.7327,5714261.2780,0.48516093
356344.8433,5714261.4690,0.477406097
356344.8997,5714261.5650,0.469720767
356344.9306,5714261.6180,0.462238026
356344.9904,5714261.7200,0.455592067
356345.0225,5714261.7750,0.451478234
356345.0547,5714261.8300,0.4501788
356345.0868,5714261.8850,0.45
356345.1177,5714261.9380,0.45
356345.1507,5714261.9940,0.45
356345.1827,5714262.0490,0.45
356345.2150,5714262.1040,0.45
356345.2466,5714262.1580,0.45
356345.2788,5714262.2130,0.45
356345.3117,5714262.2690,0.45
356345.3477,5714262.3310,0.45
356345.3807,5714262.3870,0.45
356345.4129,5714262.4420,0.45019567
356345.5167,5714262.6220,0.45103099
356345.5600,5714262.6980,0.452463229
356345.6034,5714262.7740,0.454145469
356345.6464,5714262.8490,0.45585455
356345.6692,5714262.8890,0.457537221
356345.7159,5714262.9710,0.458971196
356345.7392,5714263.0120,0.459807046
356345.7664,5714263.0600,0.459792075
356345.7898,5714263.1010,0.458919213
356345.8132,5714263.1420,0.457278317
356345.8361,5714263.1820,0.454776472
356345.8833,5714263.2650,0.451663426
356345.9076,5714263.3070,0.44833657
356345.9755,5714263.4350,0.445223552
356346.0211,5714263.5240,0.442722155
356346.0669,5714263.6140,0.441082715
356346.1120,5714263.7020,0.440210014
356346.1572,5714263.7910,0.44
356346.1817,5714263.8390,0.44
356346.2064,5714263.8870,0.44
356346.2309,5714263.9350,0.44
356346.2555,5714263.9830,0.44
356346.2795,5714264.0300,0.44
356346.3077,5714264.0850,0.44
356346.3574,5714264.1820,0.44
356346.3820,5714264.2300,0.44
356346.4076,5714264.2800,0.44
356346.4737,5714264.4160,0.44
356346.5139,5714264.5000,0.44
356346.5358,5714264.5460,0.440210781
356346.5783,5714264.6350,0.441083203
356346.6198,5714264.7220,0.442738839
356346.6659,5714264.8190,0.445269631
356346.6888,5714264.8670,0.448585408
356346.7116,5714264.9150,0.452740651
356346.7345,5714264.9630,0.457259472
356346.7572,5714265.0110,0.46141511
356346.7801,5714265.0590,0.464731266
356346.8029,5714265.1070,0.467261775
356346.8259,5714265.1550,0.468840139
356346.8520,5714265.2100,0.469328528
356346.8762,5714265.2610,0.469402172
356346.9331,5714265.3850,0.4702673
356346.9715,5714265.4700,0.47196212
356347.0101,5714265.5560,0.474414847
356347.0485,5714265.6420,0.477502137
356347.0689,5714265.6870,0.481132943
356347.0891,5714265.7320,0.484668733
356347.1099,5714265.7780,0.487443199
356347.1306,5714265.8250,0.489578211
356347.1514,5714265.8710,0.490847005
356347.1720,5714265.9170,0.491051638
356347.1928,5714265.9630,0.490522507
356347.2135,5714266.0090,0.489810845
356347.2371,5714266.0620,0.48881217
356347.2578,5714266.1080,0.487781966
356347.2786,5714266.1540,0.486868863
356347.2998,5714266.2020,0.486025347
356347.3214,5714266.2500,0.485107935
356347.3798,5714266.3850,0.48423494
356347.4167,5714266.4730,0.483041968
356347.4369,5714266.5210,0.48113132
356347.4760,5714266.6140,0.478309073
356347.4971,5714266.6650,0.475002218
356347.5181,5714266.7150,0.471678055
356347.5392,5714266.7650,0.468342632
356347.5601,5714266.8150,0.465229351
356347.5812,5714266.8650,0.462724214
356347.6022,5714266.9150,0.461082855
356347.6228,5714266.9640,0.460210051
356347.6649,5714267.0640,0.46
356347.6855,5714267.1130,0.46
356347.7065,5714267.1630,0.46
356347.7278,5714267.2140,0.460149066
356347.7497,5714267.2660,0.460652847
356347.8115,5714267.4130,0.46111328
356347.8536,5714267.5130,0.461291255
356347.8958,5714267.6140,0.461305503
356347.9380,5714267.7140,0.461291255
356347.9607,5714267.7680,0.46111328
356347.9834,5714267.8220,0.460652847
356348.0061,5714267.8760,0.460149068
356348.0288,5714267.9300,0.46
356348.0511,5714267.9830,0.46
356348.0960,5714268.0900,0.46
356348.1187,5714268.1440,0.46
356348.1414,5714268.1980,0.460202023
356348.1646,5714268.2530,0.461053968
356348.1882,5714268.3090,0.462492534
356348.2506,5714268.4580,0.464376606
356348.2909,5714268.5530,0.466916789
356348.3292,5714268.6440,0.470001041
356348.3503,5714268.6940,0.473096572
356348.3727,5714268.7470,0.47542284
356348.3946,5714268.7990,0.47640112
356348.4164,5714268.8510,0.476190068
356348.4383,5714268.9030,0.474557329
356348.4598,5714268.9540,0.471637598
356348.4812,5714269.0040,0.467995169
356348.5250,5714269.1080,0.463616726
356348.5468,5714269.1600,0.458986533
356348.5687,5714269.2120,0.45551846
356348.5907,5714269.2640,0.453351242
356348.6125,5714269.3160,0.452325051
356348.6353,5714269.3700,0.451933933
356348.6957,5714269.5160,0.45266284
356348.7348,5714269.6120,0.455090655
356348.7743,5714269.7080,0.457390329
356348.8136,5714269.8040,0.459095641
356348.8348,5714269.8560,0.460449784
